Customer_ID,Age,Gender,City,Product_Category,Purchase_Amount,Payment_Method,Rating,Purchase_Date
CUST15545,45,Prefer Not to Say,Delhi,Clothing,13658,Credit Card,3,02-07-2022
CUST15546,22,Female,Hyderabad,Groceries,22754.76,UPI,2,17-01-2022
CUST15547,22,Male,Hyderabad,Clothing,44809.07,Credit Card,5,11-11-2024
CUST15548,68,Male,Delhi,Groceries,37927.34,Credit Card,1,07-04-2024
CUST15549,38,Male,Bangalore,Groceries,8819.47,Debit Card,3,19-09-2022
CUST15550,29,Prefer Not to Say,Delhi,Clothing,44399.81,Credit Card,4,26-08-2023
CUST15551,67,Female,Pune,Electronics,29656.32,Debit Card,1,08-05-2022
CUST15552,21,Male,Delhi,Electronics,34124.72,Debit Card,2,27-01-2024
CUST15553,66,Female,Bangalore,Clothing,15065.7,Debit Card,5,19-04-2022
CUST15554,59,Male,Pune,Home Decor,22356.44,Credit Card,5,02-01-2022
CUST15555,37,Female,Pune,Clothing,40437.22,Debit Card,5,06-01-2024
CUST15556,55,Male,Mumbai,Clothing,16868.47,Cash,2,13-08-2022
CUST15557,42,Female,Hyderabad,Home Decor,8670.55,UPI,3,01-08-2023
CUST15558,31,Male,Pune,Clothing,19226.09,Credit Card,4,05-03-2022
CUST15559,28,Male,Pune,Clothing,3926.32,UPI,1,27-04-2023
CUST15560,49,Female,Bangalore,Home Decor,36033.89,Credit Card,2,03-06-2024
CUST15561,28,Female,Pune,Home Decor,7813.42,Debit Card,5,18-03-2024
CUST15562,35,Prefer Not to Say,Bangalore,Electronics,14613.73,Cash,4,14-10-2023
CUST15563,44,Female,Hyderabad,Groceries,44113.51,Debit Card,5,23-02-2024
CUST15564,35,Male,Mumbai,Groceries,27254.63,Credit Card,2,11-04-2024
CUST15565,40,Male,Mumbai,Electronics,16406.25,Debit Card,5,21-02-2024
CUST15566,28,Female,Hyderabad,Electronics,27609.51,Cash,2,10-06-2024
CUST15567,38,Prefer Not to Say,Hyderabad,Groceries,11304.74,UPI,5,09-03-2023
CUST15568,61,Female,Delhi,Electronics,1746.07,UPI,2,22-12-2022
CUST15569,22,Male,Pune,Clothing,30384.76,Debit Card,5,30-08-2024
CUST15570,40,Male,Pune,Electronics,35849.23,Credit Card,4,12-10-2022
CUST15571,58,Prefer Not to Say,Pune,Electronics,44049.2,Credit Card,4,21-01-2023
CUST15572,42,Female,Bangalore,Electronics,38708.23,UPI,5,27-02-2024
CUST15573,58,Male,Delhi,Electronics,46370.55,Cash,5,08-01-2024
CUST15574,27,Male,Pune,Groceries,49304.7,Debit Card,2,04-05-2024
CUST15575,39,Male,Bangalore,Home Decor,37374.3,Debit Card,2,12-11-2022
CUST15576,36,Female,Bangalore,Groceries,43462.2,UPI,2,14-08-2023
CUST15577,18,Female,Mumbai,Groceries,33849.71,Credit Card,3,15-09-2022
CUST15578,24,Prefer Not to Say,Bangalore,Home Decor,8961.42,Debit Card,5,03-10-2022
CUST15579,21,Male,Hyderabad,Groceries,9494.27,Credit Card,5,24-01-2022
CUST15580,18,Male,Bangalore,Clothing,5957.84,Credit Card,5,27-05-2022
CUST15581,32,Prefer Not to Say,Hyderabad,Home Decor,47177.25,UPI,5,02-02-2022
CUST15582,57,Male,Hyderabad,Clothing,33801.21,Credit Card,2,22-10-2022
CUST15583,29,Prefer Not to Say,Mumbai,Groceries,39600.53,Cash,2,23-09-2024
CUST15584,39,Prefer Not to Say,Mumbai,Groceries,16892.29,Cash,3,13-06-2024
CUST15585,39,Male,Bangalore,Home Decor,23290.87,UPI,2,06-10-2022
CUST15586,67,Female,Mumbai,Groceries,2469.09,Debit Card,5,23-06-2022
CUST15587,64,Female,Mumbai,Electronics,44505.87,Credit Card,5,09-10-2022
CUST15588,34,Female,Pune,Clothing,42723.67,Cash,1,01-05-2024
CUST15589,46,Female,Bangalore,Clothing,39348.16,UPI,2,22-07-2024
CUST15590,63,Male,Bangalore,Electronics,3385.95,UPI,1,21-05-2024
CUST15591,31,Prefer Not to Say,Bangalore,Home Decor,9125.36,Credit Card,5,04-01-2023
CUST15592,67,Prefer Not to Say,Mumbai,Home Decor,17041.45,UPI,2,19-07-2024
CUST15593,37,Male,Mumbai,Electronics,13521.6,Debit Card,5,09-11-2024
CUST15594,67,Female,Hyderabad,Electronics,42003.76,Credit Card,1,18-05-2024
CUST15595,65,Prefer Not to Say,Delhi,Clothing,10144.37,Debit Card,1,10-07-2024
CUST15596,50,Male,Delhi,Electronics,26840.16,Cash,4,27-02-2024
CUST15597,60,Male,Delhi,Electronics,28783.36,Cash,4,29-12-2023
CUST15598,32,Female,Pune,Electronics,21538.09,Cash,2,08-04-2023
CUST15599,29,Male,Mumbai,Groceries,12414.05,Cash,2,16-01-2023
CUST15600,57,Prefer Not to Say,Hyderabad,Electronics,48034.57,UPI,2,19-05-2024
CUST15601,37,Prefer Not to Say,Hyderabad,Groceries,20963.26,Debit Card,2,16-01-2022
CUST15602,47,Male,Delhi,Clothing,36501.84,UPI,2,17-10-2024
CUST15603,55,Prefer Not to Say,Pune,Clothing,9610.3,UPI,2,30-04-2023
CUST15604,20,Male,Pune,Home Decor,41229.15,Cash,2,24-10-2024
CUST15605,45,Prefer Not to Say,Delhi,Clothing,11186.65,Debit Card,1,06-07-2023
CUST15606,43,Female,Delhi,Home Decor,33927.68,Credit Card,1,21-04-2024
CUST15607,47,Prefer Not to Say,Mumbai,Groceries,25571.55,Credit Card,1,22-01-2024
CUST15608,30,Female,Pune,Electronics,7754.58,Credit Card,5,10-03-2022
CUST15609,30,Female,Hyderabad,Clothing,1734.99,Debit Card,3,19-03-2022
CUST15610,19,Male,Delhi,Electronics,46572.04,Cash,5,16-09-2024
CUST15611,54,Female,Mumbai,Home Decor,6721.68,Cash,2,25-01-2024
CUST15612,66,Prefer Not to Say,Hyderabad,Groceries,35395.1,Debit Card,3,20-08-2022
CUST15613,55,Prefer Not to Say,Pune,Clothing,32807.91,Cash,1,13-09-2024
CUST15614,19,Female,Delhi,Electronics,17415.14,Debit Card,1,13-06-2022
CUST15615,53,Male,Delhi,Home Decor,9676.45,Debit Card,4,18-10-2022
CUST15616,43,Female,Mumbai,Electronics,9327.25,Credit Card,2,14-12-2024
CUST15617,28,Prefer Not to Say,Mumbai,Clothing,29473.73,Credit Card,2,27-07-2023
CUST15618,25,Prefer Not to Say,Pune,Electronics,27572.6,UPI,4,10-08-2024
CUST15619,61,Female,Delhi,Groceries,43858.78,Debit Card,5,24-11-2024
CUST15620,57,Female,Mumbai,Clothing,32180.15,Credit Card,4,10-06-2022
CUST15621,60,Female,Delhi,Home Decor,41054.11,Credit Card,2,07-12-2024
CUST15622,39,Prefer Not to Say,Pune,Clothing,2104.45,Credit Card,1,01-07-2022
CUST15623,37,Prefer Not to Say,Delhi,Home Decor,33714.16,Cash,4,18-05-2023
CUST15624,25,Prefer Not to Say,Hyderabad,Home Decor,12068.58,Credit Card,3,25-08-2024
CUST15625,46,Male,Delhi,Clothing,13015.53,Cash,1,09-06-2022
CUST15626,57,Prefer Not to Say,Bangalore,Home Decor,36168.54,Credit Card,5,02-10-2023
CUST15627,43,Prefer Not to Say,Bangalore,Clothing,39774.93,Cash,1,19-04-2022
CUST15628,47,Male,Pune,Groceries,18900.91,Cash,5,05-12-2023
CUST15629,34,Male,Pune,Groceries,39608.8,Credit Card,1,31-12-2024
CUST15630,37,Male,Pune,Electronics,22465.36,Debit Card,2,23-01-2022
CUST15631,69,Male,Hyderabad,Groceries,42953.44,UPI,5,18-08-2024
CUST15632,33,Male,Hyderabad,Home Decor,1732.74,UPI,5,18-07-2024
CUST15633,63,Male,Delhi,Electronics,4633.01,Debit Card,4,15-11-2024
CUST15634,60,Female,Mumbai,Electronics,38929.41,Credit Card,1,18-08-2024
CUST15635,24,Female,Bangalore,Clothing,31392.44,Debit Card,5,10-11-2023
CUST15636,33,Female,Bangalore,Electronics,28171.5,Credit Card,5,12-05-2024
CUST15637,62,Female,Bangalore,Clothing,30891.95,Credit Card,1,24-12-2023
CUST15638,64,Prefer Not to Say,Delhi,Electronics,46544.44,Credit Card,1,27-08-2023
CUST15639,65,Male,Delhi,Groceries,32949.08,Credit Card,3,16-08-2023
CUST15640,44,Prefer Not to Say,Pune,Clothing,32550.07,Credit Card,4,10-12-2022
CUST15641,40,Male,Mumbai,Home Decor,38093.81,Debit Card,5,14-03-2022
CUST15642,41,Male,Pune,Electronics,43397.72,Debit Card,1,15-09-2023
CUST15643,26,Prefer Not to Say,Delhi,Groceries,13464.67,UPI,5,18-06-2023
CUST15644,52,Female,Hyderabad,Groceries,31029.07,Credit Card,3,06-05-2022
CUST15645,68,Prefer Not to Say,Pune,Clothing,29406.76,Debit Card,3,27-08-2024
CUST15646,37,Prefer Not to Say,Delhi,Clothing,7175.05,Debit Card,5,13-12-2022
CUST15647,54,Male,Delhi,Clothing,26255.69,Credit Card,4,16-04-2022
CUST15648,59,Male,Hyderabad,Home Decor,3942.75,Credit Card,2,21-08-2023
CUST15649,34,Male,Hyderabad,Home Decor,9655.5,Debit Card,5,25-02-2022
CUST15650,64,Female,Hyderabad,Home Decor,45691.67,Credit Card,3,11-08-2023
CUST15651,48,Prefer Not to Say,Mumbai,Electronics,6402.54,Cash,4,19-09-2024
CUST15652,25,Prefer Not to Say,Delhi,Home Decor,29156.36,Debit Card,1,18-06-2022
CUST15653,32,Female,Hyderabad,Clothing,16512.29,UPI,4,17-09-2022
CUST15654,48,Prefer Not to Say,Mumbai,Groceries,27988.01,Credit Card,4,01-11-2024
CUST15655,47,Prefer Not to Say,Bangalore,Groceries,12131.19,Cash,5,07-06-2022
CUST15656,63,Male,Bangalore,Clothing,22496.78,UPI,4,24-07-2023
CUST15657,37,Female,Bangalore,Home Decor,43433,UPI,1,01-06-2023
CUST15658,56,Male,Delhi,Home Decor,19122.74,UPI,5,29-09-2022
CUST15659,29,Female,Mumbai,Clothing,17975.03,Credit Card,3,30-07-2023
CUST15660,66,Male,Mumbai,Groceries,22582.84,UPI,1,18-07-2023
CUST15661,34,Prefer Not to Say,Bangalore,Electronics,5474.4,Debit Card,5,11-06-2023
CUST15662,59,Female,Pune,Groceries,19673.68,Debit Card,5,30-01-2022
CUST15663,47,Female,Bangalore,Home Decor,841.56,Credit Card,2,17-08-2022
CUST15664,46,Male,Delhi,Groceries,25418.16,Credit Card,1,24-12-2022
CUST15665,36,Female,Bangalore,Home Decor,42473.08,UPI,4,06-11-2022
CUST15666,63,Prefer Not to Say,Bangalore,Groceries,27827.62,Credit Card,1,03-07-2024
CUST15667,28,Prefer Not to Say,Mumbai,Clothing,30582.4,Debit Card,1,28-01-2024
CUST15668,51,Prefer Not to Say,Bangalore,Home Decor,2012.89,Debit Card,2,26-12-2022
CUST15669,67,Male,Hyderabad,Electronics,43045.99,Debit Card,4,20-06-2023
CUST15670,24,Female,Hyderabad,Electronics,19557.68,Credit Card,2,29-04-2023
CUST15671,61,Male,Pune,Clothing,48755.21,Debit Card,2,20-09-2024
CUST15672,51,Prefer Not to Say,Delhi,Groceries,6463.04,Credit Card,2,06-01-2023
CUST15673,37,Female,Delhi,Clothing,47261.26,Cash,1,16-12-2024
CUST15674,67,Prefer Not to Say,Mumbai,Clothing,31897.4,UPI,2,09-03-2022
CUST15675,55,Female,Delhi,Electronics,3090.84,Cash,3,04-12-2023
CUST15676,41,Female,Pune,Electronics,48599.1,Debit Card,4,22-06-2022
CUST15677,27,Male,Hyderabad,Home Decor,1186.72,UPI,4,25-10-2022
CUST15678,49,Female,Mumbai,Home Decor,36669.66,Debit Card,2,12-11-2022
CUST15679,69,Prefer Not to Say,Hyderabad,Home Decor,44531.73,Debit Card,1,12-10-2024
CUST15680,32,Female,Pune,Clothing,9202.67,Cash,5,25-04-2024
CUST15681,54,Prefer Not to Say,Mumbai,Clothing,17496.18,Debit Card,5,24-02-2024
CUST15682,37,Male,Bangalore,Home Decor,28280.85,UPI,1,03-05-2023
CUST15683,20,Prefer Not to Say,Delhi,Electronics,34150.56,Debit Card,2,20-06-2024
CUST15684,54,Female,Pune,Electronics,43657.86,UPI,2,09-12-2022
CUST15685,57,Prefer Not to Say,Mumbai,Groceries,38172.99,Cash,3,08-03-2023
CUST15686,25,Prefer Not to Say,Hyderabad,Home Decor,18484.89,Credit Card,5,08-12-2023
CUST15687,57,Female,Mumbai,Clothing,41175.13,Debit Card,5,22-04-2022
CUST15688,61,Prefer Not to Say,Bangalore,Groceries,48320.8,Cash,4,26-06-2023
CUST15689,40,Female,Pune,Groceries,11735.82,Debit Card,2,26-08-2022
CUST15690,57,Male,Mumbai,Groceries,4167.73,UPI,1,18-04-2022
CUST15691,28,Prefer Not to Say,Pune,Home Decor,21617.68,Debit Card,2,10-12-2022
CUST15692,63,Male,Pune,Home Decor,44129.16,Credit Card,2,08-08-2024
CUST15693,25,Prefer Not to Say,Hyderabad,Home Decor,7939.43,Debit Card,3,27-03-2024
CUST15694,46,Prefer Not to Say,Delhi,Electronics,44347.01,Credit Card,1,02-09-2024
CUST15695,47,Male,Bangalore,Groceries,49614.54,Credit Card,3,10-09-2023
CUST15696,27,Prefer Not to Say,Mumbai,Electronics,3173.11,Debit Card,3,02-09-2024
CUST15697,56,Prefer Not to Say,Delhi,Home Decor,25015.19,Cash,3,26-12-2024
CUST15698,45,Male,Hyderabad,Electronics,16779.83,Debit Card,3,24-04-2023
CUST15699,66,Prefer Not to Say,Delhi,Electronics,19987.15,Credit Card,2,17-02-2024
CUST15700,53,Female,Pune,Clothing,22855.92,Cash,4,09-03-2024
CUST15701,30,Prefer Not to Say,Pune,Home Decor,37115.35,Credit Card,2,29-08-2024
CUST15702,49,Prefer Not to Say,Bangalore,Groceries,29769.34,Credit Card,3,22-06-2023
CUST15703,53,Prefer Not to Say,Mumbai,Home Decor,48079.45,Debit Card,3,25-10-2022
CUST15704,54,Male,Mumbai,Electronics,16971.85,UPI,4,22-12-2024
CUST15705,43,Female,Hyderabad,Home Decor,27304.45,Debit Card,5,09-06-2024
CUST15706,39,Female,Bangalore,Home Decor,40759.76,UPI,1,25-01-2022
CUST15707,21,Prefer Not to Say,Mumbai,Clothing,18964.91,UPI,3,15-08-2023
CUST15708,48,Male,Pune,Clothing,23532.31,Debit Card,3,08-07-2024
CUST15709,35,Male,Bangalore,Home Decor,34406.24,UPI,2,22-02-2024
CUST15710,55,Female,Delhi,Clothing,43106.84,Credit Card,3,09-10-2023
CUST15711,41,Male,Bangalore,Electronics,21076.23,Cash,3,21-12-2024
CUST15712,40,Prefer Not to Say,Bangalore,Electronics,26831.55,Debit Card,1,26-03-2022
CUST15713,39,Prefer Not to Say,Mumbai,Electronics,48768.55,UPI,2,19-07-2022
CUST15714,19,Male,Hyderabad,Clothing,2602.22,Credit Card,5,24-12-2024
CUST15715,48,Prefer Not to Say,Hyderabad,Home Decor,22687.32,Cash,3,26-12-2023
CUST15716,28,Female,Mumbai,Electronics,31981.1,UPI,3,03-06-2024
CUST15717,45,Prefer Not to Say,Mumbai,Groceries,917.16,UPI,5,13-07-2023
CUST15718,63,Male,Mumbai,Electronics,30040.93,Credit Card,4,18-11-2023
CUST15719,49,Female,Hyderabad,Home Decor,3281.9,Cash,5,08-07-2023
CUST15720,22,Prefer Not to Say,Mumbai,Electronics,42949.14,Cash,5,01-07-2023
CUST15721,55,Female,Delhi,Groceries,40450.76,Credit Card,2,21-07-2022
CUST15722,27,Male,Delhi,Electronics,2096.63,Cash,5,07-06-2023
CUST15723,57,Prefer Not to Say,Pune,Electronics,2915.8,Debit Card,2,12-03-2024
CUST15724,63,Prefer Not to Say,Delhi,Home Decor,37803.89,Cash,5,02-08-2024
CUST15725,41,Female,Bangalore,Electronics,18792.47,UPI,3,11-05-2023
CUST15726,52,Prefer Not to Say,Pune,Electronics,28963.78,Cash,3,04-02-2023
CUST15727,61,Prefer Not to Say,Delhi,Clothing,13881.25,Debit Card,4,30-11-2024
CUST15728,65,Prefer Not to Say,Bangalore,Home Decor,9061.96,Debit Card,5,23-11-2023
CUST15729,40,Prefer Not to Say,Delhi,Home Decor,15155.82,UPI,1,04-01-2023
CUST15730,34,Male,Bangalore,Home Decor,12712.33,UPI,5,04-10-2023
CUST15731,18,Prefer Not to Say,Mumbai,Home Decor,22691.22,Debit Card,1,22-01-2022
CUST15732,48,Female,Bangalore,Electronics,37460.47,Credit Card,5,18-01-2022
CUST15733,48,Male,Mumbai,Groceries,27929.41,Debit Card,2,20-05-2022
CUST15734,59,Female,Bangalore,Groceries,30654.33,Cash,3,25-01-2022
CUST15735,59,Female,Bangalore,Clothing,23768.89,UPI,1,22-04-2024
CUST15736,51,Female,Delhi,Electronics,16574.32,Credit Card,1,20-07-2022
CUST15737,26,Male,Bangalore,Home Decor,7603.69,Debit Card,5,11-12-2024
CUST15738,39,Male,Delhi,Home Decor,18050.99,UPI,3,01-08-2022
CUST15739,30,Male,Bangalore,Groceries,33427.33,Cash,4,02-07-2024
CUST15740,42,Prefer Not to Say,Hyderabad,Clothing,36821.98,Credit Card,1,21-12-2023
CUST15741,65,Female,Pune,Electronics,23724.49,Credit Card,3,26-03-2023
CUST15742,35,Male,Delhi,Clothing,32427.37,Credit Card,3,04-08-2023
CUST15743,68,Female,Delhi,Electronics,10921.78,Cash,1,31-05-2023
CUST15744,29,Male,Mumbai,Clothing,43073.28,UPI,2,31-01-2023
CUST15745,57,Male,Hyderabad,Clothing,43363.85,Debit Card,2,11-03-2022
CUST15746,34,Male,Mumbai,Home Decor,16356.23,UPI,5,18-02-2022
CUST15747,32,Female,Hyderabad,Groceries,27611.76,Cash,5,08-07-2022
CUST15748,59,Prefer Not to Say,Hyderabad,Home Decor,30529.77,UPI,3,27-04-2022
CUST15749,32,Male,Bangalore,Groceries,23885.29,Credit Card,1,21-03-2023
CUST15750,32,Male,Mumbai,Clothing,45601.54,Debit Card,2,07-09-2022
CUST15751,56,Male,Pune,Electronics,37115.99,Cash,3,03-09-2022
CUST15752,30,Prefer Not to Say,Hyderabad,Home Decor,33789.27,Credit Card,2,26-06-2022
CUST15753,34,Female,Hyderabad,Electronics,26244.61,UPI,1,24-09-2022
CUST15754,49,Female,Delhi,Home Decor,4699.94,Credit Card,2,09-02-2024
CUST15755,26,Female,Bangalore,Home Decor,5837.16,UPI,4,14-01-2023
CUST15756,57,Female,Pune,Home Decor,15300.94,UPI,5,16-08-2022
CUST15757,37,Male,Hyderabad,Electronics,10970.35,Cash,2,13-01-2023
CUST15758,43,Prefer Not to Say,Delhi,Home Decor,47650.28,UPI,1,03-06-2023
CUST15759,44,Male,Mumbai,Home Decor,20785.72,Credit Card,1,27-08-2023
CUST15760,38,Prefer Not to Say,Hyderabad,Home Decor,43891.97,Cash,4,14-08-2024
CUST15761,35,Female,Delhi,Electronics,40994.94,Debit Card,1,05-06-2022
CUST15762,30,Prefer Not to Say,Mumbai,Home Decor,40722.23,Cash,4,17-07-2024
CUST15763,33,Male,Bangalore,Electronics,11177.52,Credit Card,3,21-07-2023
CUST15764,26,Male,Mumbai,Groceries,22642.43,UPI,2,24-05-2024
CUST15765,29,Female,Hyderabad,Home Decor,16238.62,Cash,1,25-10-2023
CUST15766,61,Male,Pune,Clothing,48535.34,Cash,5,12-06-2023
CUST15767,55,Male,Mumbai,Groceries,43898.84,Cash,2,28-11-2022
CUST15768,36,Prefer Not to Say,Pune,Electronics,12871.22,Credit Card,4,01-06-2022
CUST15769,24,Male,Pune,Clothing,16019.26,UPI,2,22-07-2023
CUST15770,52,Female,Mumbai,Electronics,26681.01,Debit Card,2,08-05-2022
CUST15771,65,Female,Bangalore,Electronics,14290.99,Debit Card,1,23-02-2024
CUST15772,35,Male,Mumbai,Home Decor,41314.23,UPI,5,06-03-2024
CUST15773,33,Female,Delhi,Clothing,41051.95,Debit Card,3,13-11-2023
CUST15774,56,Prefer Not to Say,Pune,Electronics,36354.85,UPI,5,04-05-2022
CUST15775,21,Prefer Not to Say,Hyderabad,Groceries,34620.86,Cash,4,13-06-2023
CUST15776,42,Male,Pune,Home Decor,27591.42,Cash,5,27-06-2023
CUST15777,49,Male,Hyderabad,Groceries,17682.06,Credit Card,5,31-12-2022
CUST15778,57,Prefer Not to Say,Delhi,Groceries,41928.45,Cash,4,21-06-2024
CUST15779,30,Female,Delhi,Home Decor,43012.19,Credit Card,5,23-05-2022
CUST15780,62,Male,Delhi,Electronics,2950.72,Debit Card,3,04-10-2024
CUST15781,34,Male,Mumbai,Groceries,20231.66,Debit Card,2,15-02-2023
CUST15782,66,Female,Pune,Electronics,1818.07,Cash,3,15-03-2024
CUST15783,54,Male,Hyderabad,Electronics,42054.13,UPI,2,01-01-2023
CUST15784,23,Female,Delhi,Home Decor,9266.12,Debit Card,2,04-10-2024
CUST15785,36,Female,Delhi,Groceries,33856.4,Debit Card,5,11-08-2022
CUST15786,30,Female,Hyderabad,Groceries,18190.1,Debit Card,2,22-10-2022
CUST15787,43,Female,Pune,Home Decor,40895.24,UPI,4,02-06-2024
CUST15788,31,Female,Pune,Electronics,25729.5,Cash,3,24-03-2023
CUST15789,48,Prefer Not to Say,Hyderabad,Electronics,16557.9,Credit Card,2,06-08-2022
CUST15790,21,Female,Bangalore,Home Decor,16531.6,UPI,5,23-06-2024
CUST15791,56,Prefer Not to Say,Pune,Electronics,16682.9,UPI,5,15-06-2023
CUST15792,25,Female,Hyderabad,Electronics,39534.67,Debit Card,5,31-07-2022
CUST15793,42,Male,Hyderabad,Groceries,35700.22,Credit Card,1,13-03-2022
CUST15794,30,Prefer Not to Say,Delhi,Electronics,16301.1,UPI,3,30-05-2022
CUST15795,49,Male,Hyderabad,Electronics,24765.3,Debit Card,5,25-05-2022
CUST15796,55,Female,Mumbai,Electronics,4269.59,UPI,4,29-05-2023
CUST15797,55,Female,Delhi,Electronics,41461.26,Debit Card,5,02-07-2024
CUST15798,45,Male,Delhi,Home Decor,13664.76,Credit Card,1,08-02-2022
CUST15799,47,Female,Pune,Home Decor,44516.64,Credit Card,3,16-10-2024
CUST15800,20,Male,Bangalore,Home Decor,30041.44,Debit Card,2,01-11-2022
CUST15801,45,Female,Pune,Electronics,28607.1,Cash,3,02-01-2022
CUST15802,20,Female,Mumbai,Home Decor,8554.58,UPI,2,19-03-2022
CUST15803,62,Prefer Not to Say,Delhi,Clothing,3942,Cash,2,10-03-2024
CUST15804,51,Male,Delhi,Clothing,27854.52,UPI,5,30-06-2023
CUST15805,33,Female,Hyderabad,Clothing,23665.46,Credit Card,4,07-11-2022
CUST15806,39,Male,Bangalore,Groceries,6424.31,UPI,4,07-11-2023
CUST15807,49,Prefer Not to Say,Bangalore,Electronics,41861.59,Debit Card,5,12-03-2024
CUST15808,55,Male,Hyderabad,Groceries,21153.39,Debit Card,1,08-01-2022
CUST15809,25,Prefer Not to Say,Mumbai,Home Decor,13392.66,Debit Card,2,21-11-2024
CUST15810,25,Male,Bangalore,Electronics,39519.47,Cash,4,01-10-2024
CUST15811,23,Male,Delhi,Clothing,45696.68,Credit Card,3,06-09-2024
CUST15812,31,Prefer Not to Say,Mumbai,Electronics,15645.15,Credit Card,1,12-06-2024
CUST15813,49,Female,Pune,Groceries,38909.52,Credit Card,5,07-04-2024
CUST15814,52,Female,Pune,Home Decor,32799.72,Debit Card,1,24-05-2022
CUST15815,27,Female,Mumbai,Home Decor,49491.53,Credit Card,4,08-04-2023
CUST15816,20,Male,Delhi,Groceries,10597.64,Cash,5,07-01-2022
CUST15817,29,Male,Pune,Electronics,48053.61,Cash,4,27-02-2024
CUST15818,66,Female,Delhi,Groceries,16105.97,Cash,2,14-09-2024
CUST15819,48,Male,Hyderabad,Home Decor,20891.74,Debit Card,1,06-09-2022
CUST15820,46,Male,Bangalore,Clothing,18261.88,UPI,2,06-01-2024
CUST15821,22,Female,Mumbai,Home Decor,13788.31,Credit Card,3,14-11-2023
CUST15822,69,Prefer Not to Say,Bangalore,Home Decor,34814.52,Cash,2,13-09-2023
CUST15823,42,Male,Hyderabad,Electronics,29662.69,UPI,1,31-03-2024
CUST15824,58,Male,Pune,Clothing,15631.75,UPI,3,24-04-2022
CUST15825,48,Male,Delhi,Home Decor,7044.52,Cash,4,05-07-2022
CUST15826,38,Male,Delhi,Clothing,16210.09,Cash,3,19-01-2024
CUST15827,37,Prefer Not to Say,Hyderabad,Groceries,19370.95,Credit Card,1,30-12-2024
CUST15828,56,Female,Mumbai,Electronics,19342.35,Credit Card,5,28-11-2023
CUST15829,39,Male,Bangalore,Clothing,18184.35,UPI,3,14-06-2022
CUST15830,21,Female,Pune,Clothing,2911.76,UPI,4,30-07-2024
CUST15831,30,Male,Mumbai,Electronics,23469.64,UPI,3,17-08-2023
CUST15832,62,Prefer Not to Say,Hyderabad,Groceries,41892.3,Debit Card,2,20-02-2023
CUST15833,59,Female,Hyderabad,Clothing,9428.13,UPI,5,28-12-2022
CUST15834,67,Prefer Not to Say,Delhi,Electronics,7710.04,Debit Card,1,22-03-2022
CUST15835,66,Male,Pune,Home Decor,23856.63,Credit Card,5,26-02-2024
CUST15836,37,Prefer Not to Say,Mumbai,Electronics,18844.85,UPI,2,27-01-2023
CUST15837,69,Prefer Not to Say,Delhi,Home Decor,28283.39,Credit Card,5,05-09-2023
CUST15838,30,Male,Pune,Clothing,47380.18,UPI,2,09-03-2024
CUST15839,34,Male,Bangalore,Clothing,38163.87,Credit Card,3,07-08-2022
CUST15840,53,Female,Bangalore,Clothing,34509.38,UPI,1,06-01-2024
CUST15841,50,Male,Delhi,Groceries,21088.88,Debit Card,2,23-09-2024
CUST15842,18,Female,Mumbai,Groceries,14724.31,Cash,2,23-06-2022
CUST15843,32,Prefer Not to Say,Pune,Home Decor,27243.07,Credit Card,3,15-06-2024
CUST15844,30,Prefer Not to Say,Bangalore,Electronics,44329.45,Credit Card,2,24-01-2023
CUST15845,34,Female,Bangalore,Home Decor,43898.75,Cash,1,14-10-2022
CUST15846,41,Male,Mumbai,Electronics,22552.99,UPI,4,15-03-2022
CUST15847,25,Male,Delhi,Clothing,12687.91,Debit Card,5,31-01-2023
CUST15848,67,Prefer Not to Say,Hyderabad,Electronics,11654.55,Debit Card,2,21-02-2022
CUST15849,44,Female,Pune,Groceries,2182.43,Debit Card,5,04-05-2023
CUST15850,62,Prefer Not to Say,Bangalore,Electronics,42211.88,UPI,5,28-09-2024
CUST15851,40,Prefer Not to Say,Hyderabad,Electronics,13609.48,Credit Card,4,07-03-2024
CUST15852,63,Male,Mumbai,Clothing,18270.46,UPI,2,10-05-2022
CUST15853,25,Female,Delhi,Clothing,40556.2,Debit Card,1,23-09-2023
CUST15854,25,Prefer Not to Say,Pune,Groceries,6441.19,Cash,2,20-10-2024
CUST15855,43,Male,Mumbai,Electronics,23331.09,Debit Card,5,29-12-2024
CUST15856,64,Prefer Not to Say,Delhi,Electronics,6555.9,Credit Card,3,09-07-2024
CUST15857,30,Prefer Not to Say,Mumbai,Electronics,22371.5,UPI,4,03-02-2022
CUST15858,56,Male,Bangalore,Clothing,2833.41,UPI,1,17-03-2022
CUST15859,54,Male,Bangalore,Groceries,26122.33,Debit Card,1,26-11-2023
CUST15860,66,Female,Hyderabad,Electronics,39887.63,Credit Card,5,25-04-2022
CUST15861,45,Prefer Not to Say,Mumbai,Electronics,33976.69,Credit Card,1,23-11-2023
CUST15862,42,Female,Bangalore,Electronics,25703.87,Cash,5,29-03-2022
CUST15863,33,Male,Delhi,Electronics,41523.56,Debit Card,1,10-04-2024
CUST15864,19,Male,Hyderabad,Groceries,11775.5,Cash,1,31-08-2022
CUST15865,35,Prefer Not to Say,Pune,Groceries,41624.42,UPI,5,10-03-2023
CUST15866,34,Female,Mumbai,Groceries,14179.99,UPI,4,07-12-2024
CUST15867,47,Female,Bangalore,Clothing,18443.07,Credit Card,1,27-07-2024
